query_id,template_id,params
11b316.sql,19,"{""N_SSS_A"": ""('episode',\n                   'tv mini series',\n                   'tv movie',\n                   'video game',\n                   'video movie')"", ""N_SSS_B"": ""('actress',\n                   'cinematographer',\n                   'miscellaneous crew',\n                   'producer')"", ""###_A"": ""2015"", ""###_B"": ""1990"", ""N_SSS_C"": ""('6')"", ""&&&_A"": ""'%do%'"", ""&&&_B"": ""'%st%'"", ""N_SSS_D"": ""('29')""}"
11b30.sql,19,"{""N_SSS_A"": ""('movie',\n                   'tv series',\n                   'video game',\n                   'video movie')"", ""N_SSS_B"": ""('actor',\n                   'composer',\n                   'editor',\n                   'guest')"", ""###_A"": ""2015"", ""###_B"": ""1990"", ""N_SSS_C"": ""('8')"", ""&&&_A"": ""'%b%'"", ""&&&_B"": ""'%isbn%'"", ""N_SSS_D"": ""('29')""}"
11b259.sql,19,"{""N_SSS_A"": ""('episode',\n                   'movie',\n                   'tv mini series',\n                   'tv series',\n                   'video game',\n                   'video movie')"", ""N_SSS_B"": ""('director',\n                   'editor',\n                   'producer',\n                   'production designer')"", ""###_A"": ""2015"", ""###_B"": ""1875"", ""N_SSS_C"": ""('8')"", ""&&&_A"": ""'%s%'"", ""&&&_B"": ""'%le%'"", ""N_SSS_D"": ""('37')""}"
4a283.sql,2,"{""N_SSS_A"": ""('m')"", ""N_SSS_B"": ""('A2513',\n                           'A6561',\n                           'G163',\n                           'H2352',\n                           'L2423',\n                           'P3652',\n                           'R1653',\n                           'S3212')"", ""N_SSS_C"": ""('(executive producer)',\n                   '(producer)',\n                   '(production assistant)')"", ""N_SSS_D"": ""('actor',\n                   'miscellaneous crew',\n                   'producer')"", ""N_SSS_E"": ""('26')""}"
4a485.sql,2,"{""N_SSS_A"": ""('f')"", ""N_SSS_B"": ""('A5624',\n                           'B6353',\n                           'E235',\n                           'E3214',\n                           'E6252',\n                           'H4263',\n                           'I1561',\n                           'J3616',\n                           'J6562',\n                           'K6523',\n                           'L5342',\n                           'L6365',\n                           'P4524',\n                           'P512',\n                           'S1531',\n                           'S2323',\n                           'S2525',\n                           'S5254',\n                           'S6142',\n                           'T3145',\n                           'V216',\n                           'Z3236')"", ""N_SSS_C"": ""('(adprom head) (as Eric Salut)',\n                   '(assistant producer)',\n                   '(clearance supervisor)',\n                   '(creator)',\n                   '(executive producer)',\n                   '(producer)',\n                   '(production coordinator)',\n                   '(script supervisor)',\n                   '(story)',\n                   '(writer)')"", ""N_SSS_D"": ""('actress',\n                   'editor',\n                   'miscellaneous crew',\n                   'producer',\n                   'production designer',\n                   'writer')"", ""N_SSS_E"": ""('34')""}"
4a502.sql,2,"{""N_SSS_A"": ""('f',\n                    'm')"", ""N_SSS_B"": ""('A3462',\n                           'A5462',\n                           'C6252',\n                           'D524',\n                           'E2364',\n                           'E3523',\n                           'K5342',\n                           'M5325',\n                           'P3623',\n                           'P4162',\n                           'P4234',\n                           'R236',\n                           'S1625',\n                           'S3135',\n                           'Y2')"", ""N_SSS_C"": ""('(co-producer)',\n                   '(coordinating producer) (as Kendall E. Canner)',\n                   '(creator)',\n                   '(original picture)',\n                   '(series producer)',\n                   '(voice)',\n                   '(writer)')"", ""N_SSS_D"": ""('actor',\n                   'actress',\n                   'composer',\n                   'miscellaneous crew',\n                   'producer',\n                   'writer')"", ""N_SSS_E"": ""('32')""}"
4a458.sql,2,"{""N_SSS_A"": ""('m')"", ""N_SSS_B"": ""('A3525',\n                           'A4523',\n                           'D2652',\n                           'J2163',\n                           'L5352',\n                           'T5351',\n                           'T6243')"", ""N_SSS_C"": ""('(creator)',\n                   '(producer)')"", ""N_SSS_D"": ""('actor',\n                   'composer',\n                   'producer',\n                   'writer')"", ""N_SSS_E"": ""('26')""}"
4a56.sql,2,"{""N_SSS_A"": ""('f',\n                    'm')"", ""N_SSS_B"": ""('B3621',\n                           'C2456',\n                           'C5616',\n                           'E1525',\n                           'K542',\n                           'M3261',\n                           'M6242',\n                           'S2526',\n                           'S4354')"", ""N_SSS_C"": ""('(credit only)',\n                   '(producer)',\n                   '(voice)')"", ""N_SSS_D"": ""('actor',\n                   'actress',\n                   'producer')"", ""N_SSS_E"": ""('26')""}"
4a212.sql,2,"{""N_SSS_A"": ""('m')"", ""N_SSS_B"": ""('C2414',\n                           'D1314',\n                           'D1352',\n                           'D3636',\n                           'E6414',\n                           'I1541',\n                           'J2143',\n                           'J2165',\n                           'J2612',\n                           'K3651',\n                           'K5165',\n                           'L524',\n                           'L5353',\n                           'R1436',\n                           'T5213',\n                           'T5265')"", ""N_SSS_C"": ""('(producer)',\n                   '(production assistant)',\n                   '(segment producer)',\n                   '(story)')"", ""N_SSS_D"": ""('actor',\n                   'cinematographer',\n                   'composer',\n                   'costume designer',\n                   'director',\n                   'editor',\n                   'miscellaneous crew',\n                   'producer',\n                   'writer')"", ""N_SSS_E"": ""('25')""}"
4a373.sql,2,"{""N_SSS_A"": ""('f',\n                    'm')"", ""N_SSS_B"": ""('C4626',\n                           'D3626',\n                           'J1352',\n                           'J6265',\n                           'K5352',\n                           'O351',\n                           'V6532')"", ""N_SSS_C"": ""('(uncredited)',\n                   '(writer)')"", ""N_SSS_D"": ""('actor',\n                   'actress',\n                   'composer',\n                   'writer')"", ""N_SSS_E"": ""('32')""}"
4a310.sql,2,"{""N_SSS_A"": ""('m')"", ""N_SSS_B"": ""('A6145',\n                           'B6541',\n                           'D5',\n                           'D5435',\n                           'J5234',\n                           'K5362',\n                           'K6423',\n                           'L6125',\n                           'M3152',\n                           'M62',\n                           'M6456',\n                           'R5165',\n                           'S6326',\n                           'W4364',\n                           'W5323')"", ""N_SSS_C"": ""('(as Tito Fern\u00e1ndez)',\n                   '(associate producer)',\n                   '(executive producer)',\n                   '(producer)',\n                   '(production coordinator)',\n                   '(supervising producer)',\n                   '(writer)',\n                   '(written by)')"", ""N_SSS_D"": ""('actor',\n                   'cinematographer',\n                   'director',\n                   'miscellaneous crew',\n                   'producer',\n                   'writer')"", ""N_SSS_E"": ""('32')""}"
4a10.sql,2,"{""N_SSS_A"": ""('f',\n                    'm')"", ""N_SSS_B"": ""('A4253',\n                           'B6535',\n                           'C6262',\n                           'D5234',\n                           'J216',\n                           'J2425',\n                           'L6521',\n                           'M2545',\n                           'R1631',\n                           'R2616',\n                           'R5316',\n                           'S3152')"", ""N_SSS_C"": ""('(producer)',\n                   '(voice)')"", ""N_SSS_D"": ""('actor',\n                   'actress',\n                   'director',\n                   'producer')"", ""N_SSS_E"": ""('37')""}"
4a27.sql,2,"{""N_SSS_A"": ""('m')"", ""N_SSS_B"": ""('A4526',\n                           'A5361',\n                           'A5362',\n                           'B4125',\n                           'C62',\n                           'E2615',\n                           'H2426',\n                           'I245',\n                           'K1352',\n                           'L5162',\n                           'R2562',\n                           'S415',\n                           'T65',\n                           'Y6524')"", ""N_SSS_C"": ""('(clearance supervisor)',\n                   '(co-executive producer)',\n                   '(main title design)',\n                   '(producer)',\n                   '(production assistant)',\n                   '(voice: English version)',\n                   '(writer)')"", ""N_SSS_D"": ""('actor',\n                   'miscellaneous crew',\n                   'producer',\n                   'writer')"", ""N_SSS_E"": ""('31')""}"
4a109.sql,2,"{""N_SSS_A"": ""('m')"", ""N_SSS_B"": ""('C6524',\n                           'D1313',\n                           'H6145',\n                           'J4562',\n                           'M362',\n                           'M6263',\n                           'P3625',\n                           'S4512',\n                           'T3512',\n                           'W434',\n                           'W45')"", ""N_SSS_C"": ""('(co-executive producer)',\n                   '(head writer)',\n                   '(producer)',\n                   '(production accountant)',\n                   '(production assistant)')"", ""N_SSS_D"": ""('actor',\n                   'miscellaneous crew',\n                   'producer',\n                   'writer')"", ""N_SSS_E"": ""('26')""}"
4a330.sql,2,"{""N_SSS_A"": ""('m')"", ""N_SSS_B"": ""('B6325',\n                           'F25',\n                           'J2121',\n                           'J526',\n                           'M2143',\n                           'M5365')"", ""N_SSS_C"": ""('(executive producer) (as Juan Osorio Ortiz)',\n                   '(executive producer)',\n                   '(producer)',\n                   '(producer: TV Tokyo)')"", ""N_SSS_D"": ""('actor',\n                   'producer')"", ""N_SSS_E"": ""('34')""}"
4a496.sql,2,"{""N_SSS_A"": ""('f')"", ""N_SSS_B"": ""('A5362',\n                           'A5365',\n                           'C6231',\n                           'E4213',\n                           'J5164',\n                           'J5253',\n                           'L25',\n                           'M6214',\n                           'N2421',\n                           'R516',\n                           'S252')"", ""N_SSS_C"": ""('(executive producer)',\n                   '(senior producer)')"", ""N_SSS_D"": ""('actress',\n                   'composer',\n                   'producer')"", ""N_SSS_E"": ""('19')""}"
4a434.sql,2,"{""N_SSS_A"": ""('f',\n                    'm')"", ""N_SSS_B"": ""('B5254',\n                           'B6516',\n                           'C5651',\n                           'C6231',\n                           'C6253',\n                           'E4213',\n                           'J1415',\n                           'K6425',\n                           'L216',\n                           'M6232',\n                           'M6243',\n                           'P4265',\n                           'S3151',\n                           'T4626',\n                           'T525',\n                           'V5256')"", ""N_SSS_C"": ""('(co-executive producer)',\n                   '(creator)',\n                   '(medical advisor)',\n                   '(producer)',\n                   '(story)',\n                   '(voice)')"", ""N_SSS_D"": ""('actor',\n                   'actress',\n                   'composer',\n                   'editor',\n                   'miscellaneous crew',\n                   'producer',\n                   'production designer',\n                   'writer')"", ""N_SSS_E"": ""('25')""}"
